size_sqft,price
2922,24158712.79107315
4757,36552871.064735785
1997,16788458.69546837
2658,25387323.44957369
3055,27399023.814929713
2842,31188432.242236007
3451,32185432.207522713
1738,15516001.143233074
1473,14815449.922399879
4465,36112670.47744999
1550,10017487.25874051
4201,38525329.73486256
3280,30266974.430794943
2088,16980837.356218107
4378,36845807.21079402
2868,27666817.56215442
936,11027054.27861806
3328,23234696.246250905
2056,18178860.06446947
4358,35361105.42353491
1804,18771002.097416043
2884,27165128.216347985
682,10411823.484534135
2089,14358316.983839378
2087,15343665.397831284
1159,13614247.308406316
659,4497062.553972663
4453,32059701.05725708
1511,14685789.462842196
552,3774344.6792020816
2807,28825372.3109252
1728,15712553.66196539
1535,13760777.859924996
4202,33508268.32515273
4545,42132506.00178091
4949,41667663.379669465
1764,13886501.445531381
2384,17689748.88018366
2309,19251580.836307347
3667,27403059.488535583
4297,38462632.32503683
2841,18302973.837927297
3914,31893457.91500079
1317,13366400.635263802
2937,25522358.26032897
1388,9952151.080952993
1167,12316776.120119648
3124,23333881.834842276
4732,38788846.03050957
1318,13499524.715941068
2688,23892738.33847934
1606,11822882.965741595
2724,26384483.54969309
697,6836083.714456602
3171,28596986.232817456
3992,37523303.02001974
2948,27936561.646323822
970,12120388.218993131
2448,21162039.789548416
4399,38573805.36273153
2510,21720789.72369295
4300,31772026.59666476
4618,38852231.37751513
4296,36137082.951215394
4488,38655188.08456546
734,6488009.074359815
1428,10139633.329708448
4107,35825518.24952568
1022,5236183.138243256
4023,37560457.40756941
2129,17337745.816385023
1816,16264584.516168505
3357,29531674.459844716
1624,15764064.134532573
3087,21469047.100144796
1523,15656259.741632791
1878,16933461.48512882
3874,30086215.846324172
2019,14902999.147162259
726,5805840.753829463
1391,8231774.940168524
4572,42742802.17296108
2757,27514453.975430034
3288,28659100.60292782
896,7497804.750973728
2578,21032676.036187813
4924,42666197.11852191
3737,36169480.69850585
4393,34432809.78120977
2505,17687241.87213003
2516,25770922.320785813
3671,25006584.237246647
3168,23318407.57524206
2378,19283426.322467443
1696,9886699.596584907
2272,22512447.188419797
661,8858715.8115153
4476,35083620.31835405
2251,22846842.357533243
1275,15547877.285211477
1439,12172488.05512981
3720,29407995.46729598
1039,16090806.083227433
1961,18851485.466252465
855,8608973.95890656
4104,37922637.83991884
3823,32489791.905009065
734,5355138.242242435
2048,17624479.281462662
2596,24883962.861959204
4713,32727443.30095236
2601,20943907.78168234
2173,22533172.195744816
2600,20264394.796719447
4157,38894325.68129423
4096,38012231.45807944
4248,34787412.653533146
3673,28678382.085332997
2315,18657923.377551097
4341,43721843.4760043
2505,26663273.34079973
4993,41320172.91542021
1174,8567539.345138771
886,8439123.10674379
2658,22995480.779850293
3161,22557923.787171938
2564,21752123.80764578
4351,39775212.97443519
3753,25625929.95635058
4766,41607751.895411745
1239,15036393.91016434
1901,14526327.964716896
3759,36154527.27457317
2777,21144988.812654965
4404,37555247.98558121
4423,35463681.94600911
4714,37791010.928512186
3727,28964102.790725864
3331,29743726.44258606
4258,37610416.373194344
3012,24902733.401268434
2651,18128095.358983178
4175,35609510.49990317
3245,28226043.07823208
4366,35277854.96584072
4264,40713693.861542426
2722,18084212.205298036
3292,20684148.869239297
2197,16383495.300906988
3962,34827273.60227435
4563,34336466.087698475
2024,14249087.244421775
532,8109064.008534464
4525,38587643.76839325
3066,26659182.7288852
3303,29768286.758396585
4396,34892421.14018135
4209,33535047.777825426
1219,13181337.817684274
1472,8741339.657656401
4218,28315840.46080436
4902,38916147.47911644
2707,25448619.867197074
4926,41174679.09696041
4820,42131874.512369044
3530,23191117.068730503
4075,34546490.42497048
3616,31889593.513927132
3785,27227607.732167944
1143,12730172.771639634
694,6217443.310482621
4496,46182010.104818
988,2372291.793309793
2704,26739343.10302425
3157,25073525.71042178
3776,26356544.856679868
1602,12235134.569305025
1741,15760437.724012397
1015,12232400.00869513
892,13301892.864396527
1130,14305679.266113028
4216,31831853.937886517
2347,23166494.07679835
3155,27413854.87136262
1479,10868190.937213037
3902,31580268.219567556
4371,33838472.02166583
777,7327277.025809367
732,4667026.353117639
2052,14332017.780347683
3770,32597357.383348316
2909,26158191.64477891
4012,32533208.999725163
525,9302953.911807917
960,7898708.24051466
4264,34203676.36462338
3931,34429466.94703709
3983,32466723.24516999
2494,21206393.18707843
990,1358684.5881428048
1572,13626122.154213924
3673,24902412.187586218
715,3057148.287003388
2223,14778032.383733485
2092,14608250.539398521
3106,24201438.421103243
658,4804522.1533635445
3813,33496825.612771377
3341,28395163.44240409
2276,13504776.713546043
2552,21665883.912640423
2795,24314765.73975028
2196,17582300.451241124
3493,28761342.069279894
2969,25322930.37619117
2446,22861798.79290674
4309,30747360.037611797
3283,26531048.884081054
4144,38677008.29417319
3000,29249983.92489387
4145,36712810.78332734
3145,27770474.051867027
2849,28755904.245206267
2432,26209544.004819997
3794,30964760.035859443
2257,16147702.67013504
1616,13117123.047126515
3067,34826086.54131616
3999,28283930.97182442
992,7524382.581411748
3806,27209926.542522106
1119,10326291.588632155
3732,27247926.913315397
4323,35257746.931499146
2880,18189714.51994372
2046,19220861.99525395
4063,37171035.76940393
2105,16688169.133809622
4252,34610609.97877289
2390,19629778.307806063
1775,15742732.025675075
3243,26829491.239100717
2993,27248350.857292082
856,11547117.400352838
1369,9509786.33252345
1385,11152014.52167711
2501,23712858.346774235
1783,10998992.855822902
1119,4039836.1544632902
1382,12734947.858695436
1296,12857039.233211476
4142,31969099.436139222
3925,30664046.837638635
1796,13087423.034777304
744,4351224.2819666965
3395,30240487.4618138
1429,8890504.539007084
1019,8355431.415699954
3712,27979991.497455444
2909,19906133.07229635
507,7666534.524240313
3025,23640524.333479382
3923,32949320.241262272
2519,16627772.36059697
4782,37030181.63873057
4167,36604263.642085016
4171,42129814.36753593
3301,21479351.806829065
585,5076676.614131721
3615,31156841.7944305
4732,37007699.540282145
2968,27292565.96098237
4119,31351801.98801906
2136,18549542.980649926
4083,32097784.28650492
4509,40730293.248864315
3826,29578906.490893185
2718,21688378.611140452
2717,25573067.112491466
2869,20867884.02272141
4138,34310250.170290716
3003,19556396.968940195
1443,9280199.624112776
3337,28842393.82767241
3160,23307907.4713913
3436,26854281.204528626
4944,42031259.20614381
4447,34838441.57655921
2176,20876526.219649073
1696,15214988.362458194
4605,39147049.33577351
3287,31018896.796215598
1961,17647469.187842198
3818,36160541.87140803
1166,13061786.84911347
2676,20837642.71049663
4243,38823444.225063816
1100,10591598.062708836
3152,25031960.87401849
4922,41211157.085962646
4324,38928980.47317079
4406,37613135.28272667
1479,18299178.497654192
2951,27867591.673696466
1128,11593480.100206487
2129,14953795.751776528
4196,34028802.457969636
3930,32654992.419252556
4174,36481894.50365324
4429,38343999.12381658
3265,27628621.230654858
4869,40313049.74613152
615,8081370.685228209
2503,18448241.323110044
1192,15622547.45774957
3662,24154499.344509587
1605,18206228.44651609
3508,28928443.414724514
2661,25295739.442814782
653,7315521.302877838
4199,35630103.23273241
4910,41942763.42807956
4286,37715162.86726333
1564,12525507.52023828
4700,41704397.39157871
2413,17050588.12926365
1716,14712008.280021627
2901,26715909.77281683
2272,22161052.73884767
2460,22062366.544784203
3280,26059822.686132792
3371,30658123.335106112
1160,8271901.28264374
3135,31334227.221246734
2829,23377987.307501007
4454,32013122.917382117
2950,21015949.595950343
1632,14186930.910638763
1199,11011475.81397816
2538,27212970.054853287
2679,19316501.987157322
3338,27822386.597911794
1373,8805735.77875383
583,4186035.44035979
1922,21427916.090208013
3175,22990991.33053203
3680,32201127.2722035
4816,40706722.077043176
4475,36727485.720925376
1891,17686309.869575214
3718,27263938.854170136
4707,43624967.52341067
1114,15686536.485370563
3471,28909314.09327794
4065,40789318.39184066
4076,32410916.20535024
770,8361295.981568841
4566,41823667.19132354
2968,23366986.61933127
1890,11975352.823361685
3854,26996848.803143438
4635,44262479.691707976
4107,32268926.048083667
3083,25106789.709744506
4573,34245707.765036836
3575,32445017.837987565
4406,33903320.422326244
789,5838210.917016034
2980,25738561.258248482
3752,27823862.218263283
778,6688253.191457324
3424,32598628.76850981
1080,10924763.19255059
753,7415626.877285075
4776,39852594.12839159
1324,10424594.712070309
4332,41644456.95926478
1199,8155528.608397799
1880,16672778.485891791
4396,36513076.699028425
2173,21410287.521399405
3227,30125521.816380918
3656,30151943.586538788
3888,32975999.47933915
4807,40441604.26174185
883,1247575.033288179
841,2961031.1925666733
2487,19080808.927834086
4559,35787203.97086939
3609,26274152.734107602
4582,39904747.71412089
3298,27390355.26305242
3740,30275916.357839487
2488,17135534.17647784
3914,32178365.407265633
2349,11911945.732004166
805,6951131.067582477
4113,34093551.006423265
3249,27717744.952964496
1635,9387694.70956216
705,7314450.210074425
3950,29475706.190406375
4311,33050590.503123
4122,36129794.15746799
4099,39834341.17007923
3051,25562076.27640804
4808,37012713.6240793
809,8038011.342529995
3208,29481087.472497437
2491,22790992.697618205
771,15397338.617391236
4142,31989987.292716
4586,38444694.43975789
2322,24222753.860254608
3773,35642477.71105559
4849,33941766.22042686
1020,9149927.139880056
1476,17261562.2975461
4222,43447928.97119741
4051,35519387.651252456
4605,36736410.11891055
3273,24156390.54268783
3052,32072230.07259255
3332,29842224.759397276
4407,33711799.219343744
652,5606530.900998657
3464,29642559.55048611
3416,29959419.961664353
3300,24701144.02736263
2252,17173428.74562352
3110,20921196.31288112
4375,39119286.86881435
1604,12807144.599689052
3036,26686964.947549876
4699,42858775.52572898
4354,36491610.42712184
3994,32613088.572152797
2414,20893764.430651803
3572,29765580.81155068
1506,16786494.993633833
906,9180515.19261637
666,4694796.941263262
1008,12207547.17066925
2161,21979453.069075055
4164,30297008.11953861
3989,37510351.65430432
1180,11534135.319625456
3024,26041809.850439794
2620,24979873.894789543
4857,38155070.82698716
1863,18766493.54257277
1831,14517673.590786435
2792,18911147.960868984
2038,14310731.162679197
3908,33965065.49870968
1060,6643594.980016025
1599,18622228.369568948
2403,23791850.36031893
674,10392317.498098895
2656,22622335.739032235
2730,23613584.85188488
4787,35714864.43726717
4660,41267350.53047247
4420,37499500.365111254
1997,18677916.87587678
4354,40896935.43435864
3671,28550111.04815747
2067,17157575.350368045
1651,15188012.764626503
868,5137693.78362388
542,4773203.5361694805
2407,21734849.431400906
3990,31943736.185881507
3035,29206968.229187336
4673,33851226.314549014
3373,31352313.720700026
2324,21575556.424448013
1793,13637514.237330228
3886,29314774.295310006
3472,22535152.148272645
4422,33990474.9627585
1492,16077529.96500899
2886,23919742.82116398
2740,26408942.641175523
1976,14948386.788126344
3907,34377318.480319686
889,5959504.193746735
1499,10095274.981370483
2355,19518618.34848797
1158,8269100.466040011
3263,22475533.552888364
4163,33757055.89784902
1981,17167306.249293867
4231,38653075.834488206
951,11418417.03139918
2975,28459829.597698495
3722,32937072.495180525
2037,18293838.276849926
3593,26057165.280584324
1382,12505616.593805823
4908,42054381.33199244
4568,41916313.84811131
3066,27586865.62519544
3777,34937150.30381627
874,4896006.325904284
4197,33596747.121555716
3562,30784052.140983813
3750,34482858.07222769
612,5460314.062483241
3697,30328662.12255254
2878,26085420.918008935
2424,17014387.518564627
639,10934213.649470288
1924,13754591.720676946
3449,22836231.72932209
3668,30374201.02556774
1016,14223376.107126694
3116,27687359.39100083
1387,14349271.629010899
3604,29956157.28692134
549,4934867.508186469
4451,31973271.89122065
4060,26701841.22628744
518,5732817.01532259
1973,20721647.58302068
4561,38520401.1144842
3106,27718798.58115604
951,13359152.63691862
4265,36106300.554323174
2938,24136034.69907714
4810,37024425.583049804
2049,23458637.68891626
3974,34371643.33746104
627,3185194.8522420074
3261,23574496.996596288
4956,44407191.18078674
1915,13207674.910775024
701,12169502.472506663
2869,15682611.608727867
1017,13403785.593369931
1841,17188684.43348589
2488,21259783.269170623
4045,32833624.69487471
4302,41088189.54578209
3775,33321176.57520361
4154,31522389.173313648
2934,19315270.131913356
707,7187891.639441925
3133,26060786.599387757
4617,33376395.88787347
653,6057819.423552993
3866,30206196.1007774
4814,39539870.20492008
2018,19321770.834945206
3100,30277829.842392106
2695,25286667.109107863
4998,38819677.75050938
4054,34538745.38648758
2914,24501321.364476074
3349,23795613.136107296
2242,20130698.354076818
1806,21018017.013753142
4349,35889279.81256101
4668,33561451.9608238
4695,38650806.013325855
3055,21798863.403080247
2805,26030816.52065886
1588,15278594.975175386
3142,25623269.83957577
1677,13422507.202432536
3494,28315297.09515336
1059,9496823.48302696
3464,26395294.935975373
1771,11004740.75699569
2313,22920096.840083946
3415,27163797.070509125
1109,10373129.312507432
2961,25543845.853502482
4620,38926061.43896564
783,3742546.0087047275
3428,23396479.506344456
4896,38401922.425924025
1591,14915134.59725086
1316,9344150.39757706
582,4591235.938902299
2420,26741892.241248704
3991,27391728.345586393
3644,27886898.012268506
2593,27433812.205721784
675,6266203.9840143295
3204,24514044.503503267
869,11458306.75103336
2318,19709691.309443332
2601,20763074.81486798
3990,33497106.781112533
2279,17257673.5718517
1864,12859526.811335765
4962,40355209.217095755
3842,28703009.11977198
4176,34440079.935389444
2926,25471219.702423017
572,8135181.368154833
3462,32079774.956550483
1359,10654790.495103246
4356,37346243.82381721
4638,39581570.33861907
2924,25375456.14744795
1564,12073621.767148625
2717,19651796.56260767
4517,38642005.66719968
2759,17951412.31342085
4251,34204481.702295065
2586,14027106.953054205
868,3934792.7299252097
3304,24800598.184657726
650,9490172.622887854
1634,16136324.073212806
3284,25610195.948473275
4664,40500109.38538925
2846,26430868.89014119
2750,22518005.454875834
560,1326865.5673589292
3510,28456263.06980166
4401,35914322.78448359
1837,11998636.827509321
1684,15573140.378789904
4926,41247435.56290706
2051,18743128.099682562
4933,41300769.29150233
2129,20221529.10534495
1827,15078015.916380905
2026,17813355.32211286
2173,17190779.147263404
1861,14134502.35313415
2073,21598748.892286226
3186,20356693.89542051
4870,42590279.96746279
2866,22066377.37366302
4257,32805885.46707064
2934,25256732.45219622
2493,16475171.162946992
1369,9503930.78416139
1514,10564581.060461024
2411,19623805.225444715
1102,7403586.935517935
4321,40371356.05691781
1190,15911049.549493862
993,2878019.43175581
989,10544968.11429721
3056,28023990.317232724
4985,42508955.607173316
794,5377659.520724917
4527,36483713.31352437
3343,25499176.035666913
3412,27035207.906523515
2217,15106104.913998472
3096,25423633.535096347
2373,15475594.866084792
3758,30463596.337315585
3317,23790254.93270071
944,9172449.085374212
4141,32089741.317171328
4958,41535741.04362361
1241,14172742.185094345
2541,26096340.808314122
1179,2847986.232938529
2967,22233417.718378652
4197,33666741.76866396
1858,17244983.45514445
562,544936.4875364117
3059,22525722.779599354
4269,35543071.60797133
4851,40062664.724580005
634,7204855.219260279
4144,35483027.180664346
2635,23095783.299347587
3778,31804965.949894477
1322,11743219.319979103
3574,31586289.26917309
3481,22130032.000307325
620,10593000.460913703
2137,11482553.847359028
1424,9154514.549286524
1144,9471717.610049566
2532,23273838.67326953
3261,18102199.32760115
2568,21459627.028174497
741,9305185.118247204
3168,29327554.34808543
1302,9324011.024507623
4664,37409494.139134906
695,4711555.613322116
2687,21317976.03942175
4015,30024520.347814694
2830,20972243.512587246
2859,25175130.766085103
4106,34242846.119818226
776,8682759.52277142
560,6122043.16910251
3890,34233015.80344278
2413,22938641.994464986
4427,31190850.140401687
3091,23165071.048756912
1066,8833872.127529884
4435,36411967.42353798
2071,15557728.2785459
1700,17336071.01296492
4909,46211845.104871795
3354,28390485.866745204
3395,28413023.096594635
1736,17436368.765312992
636,490480.7343896916
1529,13317406.82131523
2656,25185107.47640255
3094,23822538.008396663
1161,6608318.260294104
2972,24218583.169700664
3177,26233943.70039424
2808,20738043.154253624
586,11976483.828152854
3012,23659910.856976163
3442,25075021.945720293
3273,26903136.042788167
3004,27755581.913113475
3810,31532242.746994693
2200,20056781.760132007
4170,31745468.21700053
3200,31063065.33921054
4129,35717133.08375533
2147,21319104.70663283
3818,32639481.897425506
4187,36970652.11318635
1096,7148842.320968318
984,7397768.749931313
1145,14199441.78666809
3589,34391225.84185189
4884,36630803.20084277
1220,11509208.203591436
998,7691168.598544318
2173,16292905.591905415
3567,30390519.08606635
614,9334888.797096225
3479,30186987.41985258
2236,17929462.650242895
4111,35432583.53980548
2753,21944071.479257297
2794,24588342.902191807
4130,38229397.1013672
646,63478.977902483195
4482,39247756.8956201
3953,28006835.235288594
2910,27964983.131633386
636,4176923.1703814175
3860,28226985.86718055
3505,31125807.68126624
4052,34508510.189427234
518,2146439.2911150255
2742,19177000.72849482
948,8021555.537526153
2448,16971739.14948641
1445,9375581.081229117
4736,39234862.3712643
2420,17462385.09723471
3477,30095617.87007963
4688,42974430.78765043
4515,36674333.75529825
738,7294453.185956754
704,12686290.19850646
3107,22293196.64786796
4840,43293705.585542224
3888,35316572.79373745
3472,31338952.01752135
4890,43995243.552197896
3187,27337724.897875857
4666,36579211.5132022
1848,19067719.873661704
4900,43598526.63513868
1316,14843941.704479864
1320,11693506.24695771
692,4387416.459160021
2276,19782086.762334835
4145,36986690.05270351
750,10073055.369579896
2288,18014971.618776213
4200,35546118.68838217
2963,20777665.086542133
1667,17290850.309017554
4393,33794073.72982481
1596,16123766.078714643
3179,22984086.267829515
2347,22870247.719302025
4404,37197505.570068315
1004,6687926.913149161
2121,20042069.143241577
2972,23004914.92458401
3046,27616665.112335384
1887,15273665.573857836
3494,23788858.62311101
4316,32580751.27855719
1217,9444755.873938147
3984,36976567.07124573
4934,43175430.891587675
1158,15135584.236966426
4508,42024905.64808957
4734,37267747.58622725
4264,34546539.42072351
3489,27678160.227008384
2604,19817468.18409677
1755,9515515.871990625
2982,24811756.84594947
883,4207303.218866669
3107,25753484.35539702
693,12891312.428688955
4307,33927964.71100787
4219,35336322.0168842
3081,28367945.157427847
3065,26360873.87589772
3263,27981452.56382689
3298,26296792.69893576
2839,23016366.0748163
3906,29367968.433436517
1231,13386135.026668223
3372,22751525.03015771
3620,32873265.015146606
4677,34204904.84576427
3104,28719821.822229955
2882,22994547.421363458
1031,5552393.935600759
4816,41265895.93523891
1134,12858302.605227325
2269,17837764.05568939
4304,37593831.646036796
2870,17104746.51599195
502,1054211.130760199
705,10517226.791406186
4635,37408992.17740625
3121,20381360.020653456
3390,26023401.458674017
3693,27773798.58242476
3166,25830114.805581227
3806,30335747.04857706
1397,12712795.186814483
1585,13471601.845162276
1779,19311217.765111055
1170,11633645.799159007
2005,18413014.83358076
4075,37095471.37168357
2455,19473693.748711254
749,3206367.6699245446
2392,23756910.97389675
3939,32919525.244324338
2353,20242053.623696785
3354,25932010.23540929
2003,15173434.000689268
3885,34620167.01631253
4071,36521967.39441283
4292,37687470.217239976
3926,34786884.81633642
543,7051088.611779276
4112,34290568.19023447
3118,25417860.94703706
3663,33934971.54982466
1788,14182837.388528699
3442,29645937.641642243
719,4339961.00613726
2425,18422102.88944865
3472,28067536.29642832
4013,30692184.86981851
2948,26977555.4764349
3971,28723897.24536491
3274,27489688.87014322
1490,13317524.290526543
3446,23135601.265040956
2312,18172928.538429175
1303,12191098.614144428
989,10198183.979882205
4056,32835078.374199502
1993,18974664.613442145
4145,33832051.22829188
3391,28168958.73622517
2205,19394961.60695966
4016,35908998.88620251
3840,29692845.992753405
553,3963534.382445107
3075,23593310.524812356
4091,32731406.8515742
1115,14198702.774239294
1454,14350175.957989467
2933,21070730.764493473
2129,16230659.103233976
3281,28366301.672829207
1149,7472476.657201689
2847,21599979.877555728
4990,44954878.998522446
3778,29383873.11458044
3140,28984000.44808816
4301,39173969.56859282
3061,23287613.726493105
3749,28322112.330328576
870,7131603.740556505
1357,8590116.837979125
883,8427101.635508228
4377,35399044.26443984
3052,26497740.047658905
4834,43862830.36869846
4790,41772454.94231096
3225,28267719.326237068
4534,31373854.761096247
3793,32674127.946307126
4751,44175882.982113644
4488,27872432.45105945
1422,14444147.628926875
3415,27841924.275730606
3450,26050614.990931164
3546,31771385.75173586
1474,17921117.70182199
1730,17165692.18651326
2935,23366424.14621542
2314,16681590.526775531
3434,28905882.901368633
1863,18523507.877144765
4440,35358840.92129882
703,5752851.02504761
660,14746000.749515196
4987,44131955.83787918
1268,14594386.035180897
4248,30603142.281823564
3081,23526433.96211962
1593,13968044.918362716
1107,6852587.3263445515
2040,22121191.896667883
3375,32230936.919771936
3691,28927363.98784784
2337,25047755.819822453
1189,10499243.709840173
4259,42840169.15216715
3449,29026058.39157511
2603,23552578.250985265
865,12119710.323508676
4075,37432900.04942343
4699,40124196.19840768
4672,37952579.04166849
4825,41142398.099979356
2878,21575447.484371655
1705,15096401.156592347
4339,32384077.402506016
3235,21537355.079759095
3847,31927280.29241833
2175,22186833.67201502
798,10161413.924788177
1456,12402263.112823175
1614,19152969.09452649
3005,23332815.827460278
1974,11038502.01460593
4960,34133696.117397115
4946,37024427.17821285
4226,37257874.22978669
3971,30863591.94959784
3328,29006875.925571907
3350,32738850.150751933
3006,21747709.11226658
4270,36595499.19538767
3464,30328889.217967167
1449,10009786.03458069
3350,31862632.775735248
665,5456878.83335157
3986,31736741.05726097
3009,31406839.655253917
1419,13920300.227100154
613,8679871.649056494
4004,37096678.794565514
1491,10976578.001622349
4339,39461463.29116104
1758,13558317.65500699
3926,30774129.83198511
1014,8296000.083075591
3696,28701805.495165136
4934,42938469.29797149
3084,26473631.965435166
567,4062326.7561486615
2096,19791515.099464465
4978,39998452.68784096
518,4159788.8889059704
3230,26986051.65470463
4021,34558381.06699865
1072,10745542.948132258
2758,21974252.45324151
3402,30757333.62231821
1150,9532817.546761032
3087,23731046.534173843
3762,26691935.053697944
1838,18653535.442997064
4134,34109170.228582025
3327,28248617.075531546
2717,25873408.747098546
4039,31879781.305206552
1537,9172802.254577614
4883,40273342.10664566
4478,37747884.65624089
3461,27899452.80151888
3726,35229212.73422851
1598,6325500.296835931
2824,26952169.913699348
1439,14885460.951092677
4216,36098312.33310138
3914,22304295.351592712
1948,20435666.349810805
1070,6480697.668092344
3404,26708924.06484984
3005,24528222.005629793
1417,13558254.103955926
2374,21910284.12657765
2178,21102521.662957888
1115,12367560.530235548
2249,19750781.61263938
4325,36847767.97717277
4688,35231738.85253326
2977,22562919.579542935
4005,35726380.671024494
3975,35311628.46018604
1635,16251398.249333262
4500,35456749.71503042
874,10723476.395831088
706,3164266.642558926
1819,18784079.42958682
1641,13345387.59626233
3190,31572511.219021898
3755,26475673.723803546
589,11002212.137755565
4608,36779607.012509614
3520,28021562.231964767
2357,20440516.45695679
1304,9340763.261597909
1444,12335012.99609308
3289,25099121.204187438
4375,33896809.40706244
2110,19340657.850901715
3423,25679303.51408945
4382,33751417.29498355
3721,26649626.25076077
4891,38616207.960115984
2887,28030806.089171767
1441,9990199.079691095
3066,23333100.204438277
1475,13381765.839444607
1454,11519610.698601421
1762,21780463.30004895
1443,12056416.10597123
2702,23621655.038652115
3827,34447306.35439797
4774,41965733.597588554
2759,23771862.74467214
2328,19140617.539941996
1757,21128085.60913777
964,8412719.1740572
3794,30026929.68671456
1730,12902453.035117945
3154,21051590.391879734
1384,14536847.25671149
4305,28395794.80869752
4356,35830831.477285236
3635,29465418.097185846
1424,19111895.576694343
2046,11873046.31385912
1594,11048690.13904693
2911,23879710.623955052
3117,25343411.987592496
1262,9447366.227569865
2823,23341036.2717935
4645,34381311.81339078
3275,28271578.636984818
3655,23275543.973767266
4470,36682691.93236823
2540,19518929.91720928
1083,12712863.828269906
4831,44913933.211899914
2603,20830843.493748926
2442,24708177.787424292
4955,39691651.15810877
609,2973620.43061273
691,11765710.896556858
1403,13786329.33420202
1361,11901315.567829443
1583,15725532.425295945
1149,11014645.105390502
4634,37864341.77617545
4111,29908695.51807601
1136,9276389.7885162
1536,15157766.270375418
4631,37679685.722939566
2648,24890977.28339116
4365,37070965.07160037
3657,27621591.04574378
4087,29738484.126503628
3794,30880464.500209495
4761,37515314.65568624
2930,25448965.42886506
2379,17877587.02371181
4466,34881823.02273537
4213,37863209.152784735
4626,38452608.90588369
4606,35739818.80371812
2511,21140925.426205058
3873,36120733.729005046
2643,23025360.064824168
3000,26778852.428275388
1789,13055296.390417673
1947,19655258.1314038
3699,37546306.781391405
2443,18169597.07246144
3683,26918318.07688403
3716,31254626.731505446
3636,32714515.14953323
3818,31269830.983849216
3282,24096380.811872013
1490,12594247.51465883
2653,24018276.818332363
725,5578904.519161822
1276,13029765.053264765
3337,31190132.35571973
1187,11216691.877311343
1029,9148156.686165122
3942,35024031.77567884
2653,19655697.517688308
1794,12487870.498921232
2026,16408283.145213043
3396,26692361.635556597
3603,27413974.074128576
2940,30011405.424996324
4635,44595979.62848287
4302,34354884.87323325
1344,12027156.849245096
946,8004471.539808627
4415,39642497.72035447
3609,33788936.68552014
1734,9540208.60393106
726,8236032.400196876
4643,34223535.97651655
3459,33946816.47362584
2330,20960744.090631194
4279,32761951.384912092
686,5764035.836186441
3377,27149068.225201525
3035,26855338.82865745
2432,23581737.812532436
3424,24947378.12408487
1348,17300263.50273634
2532,26073070.32346253
1752,12390029.297226865
2381,20266405.383086927
769,12284425.632342948
2130,21738755.76003245
4905,39229770.90985631
3703,33067019.44370362
2074,26583594.875157416
3392,28451479.945553638
2195,16662055.245679943
3758,31581259.556274198
3762,31835656.286491953
1945,14986389.782999706
719,8076875.203442651
552,1652796.8208174962
2257,17059398.398973964
2166,20602734.328464393
3285,22015387.445373245
1219,13461502.77598433
905,2204055.902882891
2794,18158026.263371054
571,4071063.770832344
2553,22284591.52845805
1729,18807790.809382167
2067,17708868.289478786
4182,33716339.17727203
3453,30362743.743954413
4982,38243303.5385962
1198,11002245.478039218
1326,8009661.22613392
848,8031771.55062624
4408,35874491.02245179
807,5043196.235651748
3916,32823121.90961322
2834,24147648.95947893
3309,30998362.037017405
4058,28647099.790811636
4978,40595853.276908875
3977,30535212.800889563
3186,29097286.174528874
3485,31141736.1955764
775,8723639.535205863
3047,23264500.22579161
3264,29768411.748820286
836,3097607.213770005
2473,15578067.889221687
3479,25004387.000294227
4468,36643575.56901928
1410,14305493.202964881
2496,12039902.577971427
3629,34000228.49563936
4704,39025336.5885353
4257,30352682.957230676
827,7918840.910868743
2299,22669576.24403526
814,9310323.045918778
4045,36657219.1876619
1634,9973260.111808667
3246,25725984.294584785
2020,14385923.308429403
655,11392740.615132954
2224,20710088.53045989
3843,40285028.76687292
1386,10685171.399748318
3573,27409977.364953086
3305,27011520.08421455
1221,14903071.664267648
1412,11197640.931873959
3857,32229312.793720834
1370,12250072.10866046
4608,37982490.28360657
997,7018804.618612566
2256,18636126.7962689
1617,13395692.195945926
3909,32249306.02097605
3328,30454550.454458125
2147,23457884.103873476
3483,26342695.711990878
642,4960019.125636855
3261,24612964.30478144
3935,33041304.611666817
2931,22832951.62746707
2348,20503390.501225967
3196,29878880.731334362
2217,11158504.942586176
3572,31051339.66880207
1567,12155438.853306364
3286,28669266.803953167
4291,32638591.6867494
1788,18892782.964920625
4371,38707841.85412085
2306,21153056.445627928
2004,19411677.153430294
3808,29227138.59848348
3451,26749128.73593213
571,7825308.602452438
2190,16216812.571694164
1844,20088905.13997426
3803,30453226.786156904
3613,31409683.169581868
1382,18353748.557765268
4734,36753329.93779577
3162,26502285.25253435
2004,20194549.493911922
2963,27557832.166629594
3053,24440554.069281925
1232,9305808.687434439
2248,18284592.202364843
4424,40735573.29845409
923,7546682.43092016
3978,33058347.077450395
2091,16447640.587229725
4985,42996645.69438796
4937,40962575.11275097
992,5925698.567725313
691,3621527.657895017
998,2988183.3003334794
1756,12554035.772623152
2468,23125837.410896517
4822,43547281.614036806
2686,24544675.08965155
1316,13191896.601922045
3720,30380421.85141405
1973,19108743.66474196
1586,14546834.669245653
4699,44005346.91596137
2374,19696664.057469755
1370,15989024.251208393
2542,23958342.24545358
772,9382329.858612476
1529,7197526.02361454
3718,33531568.684643134
4569,37169476.06327254
1551,12076220.516695324
4533,32815260.87646626
2073,17567238.59809545
